x,y,Node_ID,node_len,Reach_ID,dist_out,max_width
-50.475335442796187,67.038761493594151,"91270800040091",227.134773613581729,"91270800041",37194.000000000000000,339.000000000000000
-50.470844250375279,67.039298980444940,"91270800040101",202.628213811721707,"91270800041",37397.000000000000000,131.500000000000000
-50.467140552957986,67.040372091027763,"91270800040111",190.568259729614482,"91270800041",37587.000000000000000,127.000000000000000
-50.464558918517461,67.041716726038473,"91270800040121",204.931688092587592,"91270800041",37792.000000000000000,42.000000000000000
-50.460437376476904,67.042421758369059,"91270800040131",196.540656433603118,"91270800041",37989.000000000000000,45.000000000000000
-50.456289705667707,67.042963843198805,"91270800040141",183.499223935112695,"91270800041",38172.000000000000000,36.000000000000000
-50.451810969746326,67.042895955761864,"91270800040151",213.564703599713084,"91270800041",38386.000000000000000,48.000000000000000
-50.446990815512059,67.042687073200426,"91270800040161",210.594118223739315,"91270800041",38596.000000000000000,36.000000000000000
-50.442504906458645,67.042934158025787,"91270800040171",205.322426100937719,"91270800041",38802.000000000000000,65.000000000000000
-50.439036034202879,67.043908764023328,"91270800040181",169.705627951761471,"91270800041",38971.000000000000000,63.000000000000000
-50.435906307099685,67.045108759713514,"91270800040191",212.132034946020212,"91270800041",39183.000000000000000,63.000000000000000
-50.432428476248589,67.046442016998455,"91270800040201",212.132034951370798,"91270800041",39396.000000000000000,84.000000000000000
-50.428952798999021,67.047667558616808,"91270800040211",178.735970325034486,"91270800041",39574.000000000000000,63.000000000000000
-50.424807603318420,67.048037109368877,"91270800040221",211.188235393498871,"91270800041",39785.000000000000000,105.000000000000000
-50.420316657582873,67.048443746086591,"91270800040231",204.564824103344108,"91270800041",39990.000000000000000,116.500000000000000
-50.416157356908435,67.049388431397205,"91270800040241",205.323135645543516,"91270800041",40195.000000000000000,135.500000000000000
-50.412345271536886,67.050217672369456,"91270800040251",180.000000702124453,"91270800041",40375.000000000000000,147.000000000000000
-50.408578124991408,67.051313864767707,"91270800040261",205.317267527795593,"91270800041",40581.000000000000000,138.000000000000000
-50.405190520895594,67.052384475685898,"91270800040271",191.513465861894474,"91270800041",40772.000000000000000,179.500000000000000
-50.401576808849519,67.053523687777115,"91270800040281",227.079439391261076,"91270800041",40999.000000000000000,147.500000000000000
-50.397434892673907,67.054629427433184,"91270800040291",199.942846327146071,"91270800041",41199.000000000000000,105.000000000000000
-50.394392784360043,67.055864834551386,"91270800040301",209.119902834058848,"91270800041",41408.000000000000000,112.500000000000000
-50.391813688432009,67.057326217027395,"91270800040311",175.686868672920355,"91270800041",41584.000000000000000,108.000000000000000
-50.389711003495911,67.058663792098670,"91270800040321",189.235320908167523,"91270800041",41773.000000000000000,339.000000000000000
-50.386587332974379,67.059997414198577,"91270800040331",208.124373620728875,"91270800041",41981.000000000000000,84.000000000000000
-50.382763219529032,67.061193705376809,"91270800040341",207.039298045757278,"91270800041",42188.000000000000000,73.500000000000000
-50.378269065259147,67.061602995617136,"91270800040351",213.499224424597742,"91270800041",42402.000000000000000,51.000000000000000
-50.373774775743776,67.062010880811840,"91270800040361",190.432190715232537,"91270800041",42592.000000000000000,51.000000000000000
-50.369619259938560,67.062649372644017,"91270800040371",201.890101762880477,"91270800041",42794.000000000000000,82.000000000000000
-50.365323307200597,67.062997571035595,"91270800040381",198.247627724254926,"91270800041",42993.000000000000000,142.000000000000000
-50.360957118992694,67.063387661469648,"91270800040391",209.209285499428006,"91270800041",43202.000000000000000,339.000000000000000
-50.356484199408648,67.063709283648848,"91270800040401",185.281575535260345,"91270800041",43387.000000000000000,339.000000000000000
-50.351999747361518,67.063720598564700,"91270800040411",215.875692864194207,"91270800041",43603.000000000000000,339.000000000000000
-50.347530369508696,67.063170537984874,"91270800040421",162.512796034628991,"91270800041",43765.000000000000000,140.500000000000000
-50.343053828501930,67.062892005247107,"91270800050011",212.376469918729299,"91270800051",44008.000000000000000,120.000000000000000
-50.338563713099909,67.063115657578365,"91270800050021",184.093341453775849,"91270800051",44192.000000000000000,100.000000000000000
-50.334433272989251,67.063636720075252,"91270800050031",210.386306466183612,"91270800051",44403.000000000000000,100.500000000000000
-50.331152688375681,67.065022441564622,"91270800050041",205.686868822156725,"91270800051",44609.000000000000000,67.000000000000000
-50.328104419807062,67.066310391436673,"91270800050051",196.817655402073910,"91270800051",44805.000000000000000,75.000000000000000
-50.323983484133294,67.066463422401554,"91270800050061",184.687458600041737,"91270800051",44990.000000000000000,72.500000000000000
-50.319511367274117,67.066015085035815,"91270800050071",216.998447691818029,"91270800051",45207.000000000000000,63.000000000000000
-50.315035683622689,67.065698608717057,"91270800050081",181.782352734270489,"91270800051",45389.000000000000000,114.000000000000000
-50.310553054987409,67.065630593023457,"91270800050091",213.499224751695238,"91270800051",45602.000000000000000,120.000000000000000
-50.306054067085597,67.066135234672217,"91270800050101",201.890102000279512,"91270800051",45804.000000000000000,105.000000000000000
-50.301904095594182,67.066493898559955,"91270800050111",190.201807621968555,"91270800051",45994.000000000000000,93.500000000000000
-50.297785401351042,67.065767121253756,"91270800050121",214.105615141294948,"91270800051",46209.000000000000000,57.000000000000000
-50.294019421821119,67.064781645284000,"91270800050131",172.253835487287688,"91270800051",46381.000000000000000,63.000000000000000
-50.289900756690322,67.064071319582368,"91270800050141",219.673170347055475,"91270800051",46600.000000000000000,63.000000000000000
-50.285406716626341,67.064402392025144,"91270800050151",204.564824590122953,"91270800051",46805.000000000000000,48.000000000000000
-50.281248760318398,67.065029608598110,"91270800050161",186.998447599455176,"91270800051",46992.000000000000000,67.000000000000000
-50.277090306280691,67.065665686101354,"91270800050171",214.105615196594044,"91270800051",47206.000000000000000,105.000000000000000
-50.273427314446806,67.066799108173797,"91270800050181",185.985971209347099,"91270800051",47392.000000000000000,105.000000000000000
-50.270735087495837,67.068221647214671,"91270800050191",214.678887905028660,"91270800051",47607.000000000000000,360.000000000000000
-50.266645131987651,67.068847514238712,"91270800050201",182.970587097305270,"91270800051",47790.000000000000000,360.000000000000000
-50.262156349484464,67.068966500249800,"91270800050211",213.564704491060183,"91270800051",48003.000000000000000,360.000000000000000
-50.257676058447863,67.068806023709996,"91270800050221",181.188235916194571,"91270800051",48184.000000000000000,119.500000000000000
-50.253198361088664,67.068563410384556,"91270800050231",214.687459208623295,"91270800051",48399.000000000000000,77.000000000000000
-50.248711454674243,67.068620515315672,"91270800050241",188.121202416396955,"91270800051",48587.000000000000000,100.000000000000000
-50.244555175749014,67.069139138258706,"91270800050251",187.956298523455189,"91270800051",48775.000000000000000,360.000000000000000
-50.240063424990048,67.069347198223255,"91270800050261",212.376470459471420,"91270800051",48988.000000000000000,90.000000000000000
-50.235590572784538,67.068952892530135,"91270800050271",197.498508065276837,"91270800051",49185.000000000000000,57.500000000000000
-50.231479988670920,67.068018104783405,"91270800050281",207.778120492121161,"91270800051",49393.000000000000000,76.000000000000000
-50.227334850495801,67.068177496370652,"91270800050291",197.498508083614070,"91270800051",49590.000000000000000,91.500000000000000
-50.222838377135368,67.068533709585395,"91270800050301",211.188236406816941,"91270800051",49802.000000000000000,94.000000000000000
-50.218714600888426,67.068026058988906,"91270800050311",188.660694284461897,"91270800051",49990.000000000000000,84.000000000000000
