reach_id,time,time_tai,time_str,p_lat,p_lon,wse,wse_u,wse_r_u,slope,slope_u,slope_r_u,slope2,slope2_u,slope2_r_u,width,width_u,area_total,area_tot_u,area_detct,area_det_u,area_wse,layovr_val,node_dist,xtrk_dist,reach_q,reach_q_b,dark_frac,xovr_cal_q,cycle_id,pass_id,sword_version,p_dist_out,partial_f,n_good_nod,time_units,time_tai_units,p_lat_units,p_lon_units,wse_units,wse_u_units,wse_r_u_units,slope_units,slope_u_units,slope_r_u_units,slope2_units,slope2_u_units,slope2_r_u_units,width_units,width_u_units,area_total_units,area_tot_u_units,area_detct_units,area_det_u_units,area_wse_units,layovr_val_units,node_dist_units,xtrk_dist_units,dark_frac_units,p_dist_out_units,n_good_nod_units
91270800031,772955498.075,772955535.075,2024-06-29T05:51:38Z,67.02622929,-50.5854346,45.2401,8.65277,8.6523,0.00579898151,0.00050913271,0.00050912387,0.00740440773,-999999999999.0,2.93526434281,83.372174,1.006578,583226.2,7041.4723,578873.0,7041.5,583226.2,0.6575,51.7200348,-13283.30469,2,557062,0.007464,0,17,285,16,35377.076,1,19,seconds since 2000-01-01 00:00:00.000,seconds since 2000-01-01 00:00:00.000,degrees_north,degrees_east,m,m,m,m/m,m/m,m/m,m/m,m/m,m/m,m,m,m^2,m^2,m^2,m^2,m^2,m,m,m,1,m,1
91270800031,-999999999999.0,-999999999999.0,no_data,67.02622929,-50.5854346,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,3,469762048,-999999999999.0,2,17,313,16,35377.076,1,-999,seconds since 2000-01-01 00:00:00.000,seconds since 2000-01-01 00:00:00.000,degrees_north,degrees_east,m,m,m,m/m,m/m,m/m,m/m,m/m,m/m,m,m,m^2,m^2,m^2,m^2,m^2,m,m,m,1,m,1
91270800031,-999999999999.0,-999999999999.0,no_data,67.02622929,-50.5854346,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,3,469762048,-999999999999.0,2,17,406,16,35377.076,1,-999,seconds since 2000-01-01 00:00:00.000,seconds since 2000-01-01 00:00:00.000,degrees_north,degrees_east,m,m,m,m/m,m/m,m/m,m/m,m/m,m/m,m,m,m^2,m^2,m^2,m^2,m^2,m,m,m,1,m,1
91270800031,773413019.969,773413056.969,2024-07-04T12:56:59Z,67.02622929,-50.5854346,42.8262,3.20014,3.19888,0.00925638628,7.500053e-05,7.494051e-05,0.00495203536,-999999999999.0,0.49894556154,123.970772,1.252373,1036952.9,10475.466,1022774.7,10475.5,1036952.9,4.7169,279.0551143,-17077.14258,2,557066,0.013673,0,17,434,16,35377.076,1,20,seconds since 2000-01-01 00:00:00.000,seconds since 2000-01-01 00:00:00.000,degrees_north,degrees_east,m,m,m,m/m,m/m,m/m,m/m,m/m,m/m,m,m,m^2,m^2,m^2,m^2,m^2,m,m,m,1,m,1
91270800031,773813624.996,773813661.996,2024-07-09T04:13:44Z,67.02622929,-50.5854346,62.0065,4.18924,4.18828,-0.0009188922,3.004652e-05,2.989638e-05,-0.0004017155,-999999999999.0,0.3677880653,35.401273,0.49719,196647.9,2761.8027,195987.1,2761.8,196647.9,19.9871,139.2428247,-57440.31641,2,557066,0.003361,0,17,563,16,35377.076,1,12,seconds since 2000-01-01 00:00:00.000,seconds since 2000-01-01 00:00:00.000,degrees_north,degrees_east,m,m,m,m/m,m/m,m/m,m/m,m/m,m/m,m,m,m^2,m^2,m^2,m^2,m^2,m,m,m,1,m,1
91270800031,773900066.01,773900103.01,2024-07-10T04:14:26Z,67.02622929,-50.5854346,45.6141,2.64174,2.6402,0.00598085922,9.67337e-06,9.19642e-06,0.00659874151,-999999999999.0,0.1595157194,46.920376,0.641552,316499.3,4327.562,312932.8,4327.6,316499.3,5.8569,33.9360885,34346.25195,2,524302,0.011269,0,18,7,16,35377.076,0,22,seconds since 2000-01-01 00:00:00.000,seconds since 2000-01-01 00:00:00.000,degrees_north,degrees_east,m,m,m,m/m,m/m,m/m,m/m,m/m,m/m,m,m,m^2,m^2,m^2,m^2,m^2,m,m,m,1,m,1
91270800031,774271157.301,774271194.301,2024-07-14T11:19:17Z,67.02622929,-50.5854346,48.2135,1.40405,1.40117,0.00592749263,8.46146e-06,7.91179e-06,0.00494595992,-999999999999.0,0.11699145821,107.793757,1.107562,641491.2,6591.2074,626174.0,6591.2,641491.2,5.6232,65.693615,29346.72656,2,524298,0.023877,0,18,128,16,35377.076,0,23,seconds since 2000-01-01 00:00:00.000,seconds since 2000-01-01 00:00:00.000,degrees_north,degrees_east,m,m,m,m/m,m/m,m/m,m/m,m/m,m/m,m,m,m^2,m^2,m^2,m^2,m^2,m,m,m,1,m,1
91270800031,774357598.221,774357635.221,2024-07-15T11:19:58Z,67.02622929,-50.5854346,36.3681,1.05882,1.05499,0.00577985122,0.00018115876,0.00018113392,0.00705027728,-999999999999.0,0.03523429111,65.2405,0.585351,442327.4,3968.6526,434103.0,3968.7,442327.4,6.8078,39.445796,-62865.5957,2,532490,0.018593,0,18,156,16,35377.076,0,26,seconds since 2000-01-01 00:00:00.000,seconds since 2000-01-01 00:00:00.000,degrees_north,degrees_east,m,m,m,m/m,m/m,m/m,m/m,m/m,m/m,m,m,m^2,m^2,m^2,m^2,m^2,m,m,m,1,m,1
91270800031,774758203.107,774758240.107,2024-07-20T02:36:43Z,67.02622929,-50.5854346,135.3229,2.74947,2.748,0.03517771838,0.00013743133,0.00013739859,0.04705669866,-999999999999.0,0.37624452388,108.934436,1.306299,783560.0,9396.1444,782576.8,9396.1,783560.0,3.5608,159.4839064,-12168.81494,2,573450,0.001255,0,18,285,16,35377.076,1,19,seconds since 2000-01-01 00:00:00.000,seconds since 2000-01-01 00:00:00.000,degrees_north,degrees_east,m,m,m,m/m,m/m,m/m,m/m,m/m,m/m,m,m,m^2,m^2,m^2,m^2,m^2,m,m,m,1,m,1
91270800031,-999999999999.0,-999999999999.0,no_data,67.02622929,-50.5854346,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,3,469762048,-999999999999.0,2,18,313,16,35377.076,1,-999,seconds since 2000-01-01 00:00:00.000,seconds since 2000-01-01 00:00:00.000,degrees_north,degrees_east,m,m,m,m/m,m/m,m/m,m/m,m/m,m/m,m,m,m^2,m^2,m^2,m^2,m^2,m,m,m,1,m,1
