reach_id,time,time_tai,time_str,p_lat,p_lon,wse,wse_u,wse_r_u,slope,slope_u,slope_r_u,slope2,slope2_u,slope2_r_u,width,width_u,area_total,area_tot_u,area_detct,area_det_u,area_wse,layovr_val,node_dist,xtrk_dist,reach_q,reach_q_b,dark_frac,xovr_cal_q,cycle_id,pass_id,sword_version,p_dist_out,partial_f,n_good_nod,time_units,time_tai_units,p_lat_units,p_lon_units,wse_units,wse_u_units,wse_r_u_units,slope_units,slope_u_units,slope_r_u_units,slope2_units,slope2_u_units,slope2_r_u_units,width_units,width_u_units,area_total_units,area_tot_u_units,area_detct_units,area_det_u_units,area_wse_units,layovr_val_units,node_dist_units,xtrk_dist_units,dark_frac_units,p_dist_out_units,n_good_nod_units
91270800041,770294657.963,770294694.963,2024-05-29T10:44:17Z,67.04917937,-50.4276569,103.3177,0.25686,0.24057,0.00648583852,4.003215e-05,3.991958e-05,0.00752699685,-999999999999.0,0.00361991893,159.488028,1.187803,1337915.9,9964.2634,1331877.3,9964.3,1337915.9,11.8886,76.9146796,39078.69727,2,524302,0.004513,0,16,7,16,43796.487,0,33,seconds since 2000-01-01 00:00:00.000,seconds since 2000-01-01 00:00:00.000,degrees_north,degrees_east,m,m,m,m/m,m/m,m/m,m/m,m/m,m/m,m,m,m^2,m^2,m^2,m^2,m^2,m,m,m,1,m,1
91270800041,770665749.531,770665786.531,2024-06-02T17:49:09Z,67.04917937,-50.4276569,124.4488,0.2197,0.20042,0.00845000882,3.958452e-05,3.947068e-05,0.00511816159,-999999999999.0,0.00300435316,190.726695,1.895338,1599971.3,15899.6416,1587758.4,15899.6,1599971.3,2.0565,126.1553179,20777.41602,2,524298,0.007633,0,16,128,16,43796.487,0,32,seconds since 2000-01-01 00:00:00.000,seconds since 2000-01-01 00:00:00.000,degrees_north,degrees_east,m,m,m,m/m,m/m,m/m,m/m,m/m,m/m,m,m,m^2,m^2,m^2,m^2,m^2,m,m,m,1,m,1
91270800041,771610317.737,771610354.737,2024-06-13T16:11:57Z,67.04917937,-50.4276569,130.1754,0.83205,0.82717,0.00690341423,9.845877e-05,9.841306e-05,0.0038257608,-999999999999.0,0.05905597231,220.08961,1.736501,1846291.4,14567.1892,1824808.6,14567.2,1846291.4,1.4595,221.9128154,-24501.1123,2,524298,0.011636,0,16,434,16,43796.487,0,27,seconds since 2000-01-01 00:00:00.000,seconds since 2000-01-01 00:00:00.000,degrees_north,degrees_east,m,m,m,m/m,m/m,m/m,m/m,m/m,m/m,m,m,m^2,m^2,m^2,m^2,m^2,m,m,m,1,m,1
91270800041,772010930.851,772010967.851,2024-06-18T07:28:50Z,67.04917937,-50.4276569,103.4523,0.11196,0.06659,0.00671141537,1.360444e-05,1.326955e-05,0.00651609563,-999999999999.0,0.00034278184,197.110484,1.132371,1653523.7,9499.2495,1649172.6,9499.2,1653523.7,31.3328,67.0387237,-52216.98633,2,524302,0.002631,0,16,563,16,43796.487,0,38,seconds since 2000-01-01 00:00:00.000,seconds since 2000-01-01 00:00:00.000,degrees_north,degrees_east,m,m,m,m/m,m/m,m/m,m/m,m/m,m/m,m,m,m^2,m^2,m^2,m^2,m^2,m,m,m,1,m,1
91270800041,772097363.147,772097400.147,2024-06-19T07:29:23Z,67.04917937,-50.4276569,103.3827,0.10708,0.05802,0.00660934257,1.101955e-05,1.060333e-05,0.00663568543,-999999999999.0,0.00018521799,140.302577,0.981439,1176972.6,8233.1096,1168311.2,8233.1,1176972.6,15.0152,57.9920223,39211.16992,1,14,0.007359,0,17,7,16,43796.487,0,38,seconds since 2000-01-01 00:00:00.000,seconds since 2000-01-01 00:00:00.000,degrees_north,degrees_east,m,m,m,m/m,m/m,m/m,m/m,m/m,m/m,m,m,m^2,m^2,m^2,m^2,m^2,m,m,m,1,m,1
91270800041,772468453.443,772468490.443,2024-06-23T14:34:13Z,67.04917937,-50.4276569,104.4247,0.28506,0.27048,0.00687512706,2.849489e-05,2.833652e-05,0.00682003026,-999999999999.0,0.0063960303,222.924971,2.025904,1870076.7,16994.9356,1860129.7,16994.9,1870076.7,1.8656,54.6865541,21125.06152,2,524298,0.005319,0,17,128,16,43796.487,0,32,seconds since 2000-01-01 00:00:00.000,seconds since 2000-01-01 00:00:00.000,degrees_north,degrees_east,m,m,m,m/m,m/m,m/m,m/m,m/m,m/m,m,m,m^2,m^2,m^2,m^2,m^2,m,m,m,1,m,1
91270800041,773413020.001,773413057.001,2024-07-04T12:57:00Z,67.04917937,-50.4276569,112.5496,0.12319,0.08412,0.00321051879,4.507566e-05,4.497572e-05,0.00288993873,-999999999999.0,0.00057987123,208.946501,1.68602,1752813.9,14143.7108,1746686.9,14143.7,1752813.9,2.5077,159.3655262,-24185.71289,2,524298,0.003496,0,17,434,16,43796.487,0,32,seconds since 2000-01-01 00:00:00.000,seconds since 2000-01-01 00:00:00.000,degrees_north,degrees_east,m,m,m,m/m,m/m,m/m,m/m,m/m,m/m,m,m,m^2,m^2,m^2,m^2,m^2,m,m,m,1,m,1
91270800041,773900066.137,773900103.137,2024-07-10T04:14:26Z,67.04917937,-50.4276569,103.845,0.24865,0.23179,0.0066599374,5.254816e-05,5.246245e-05,0.00646028253,-999999999999.0,0.00307834944,146.099292,0.923983,1225600.2,7751.1227,1224266.4,7751.1,1225600.2,12.7131,80.0468722,38792.0332,2,524302,0.001088,0,18,7,16,43796.487,0,32,seconds since 2000-01-01 00:00:00.000,seconds since 2000-01-01 00:00:00.000,degrees_north,degrees_east,m,m,m,m/m,m/m,m/m,m/m,m/m,m/m,m,m,m^2,m^2,m^2,m^2,m^2,m,m,m,1,m,1
91270800041,774271157.332,774271194.332,2024-07-14T11:19:17Z,67.04917937,-50.4276569,104.6058,0.37412,0.36314,0.00669376433,1.017091e-05,9.71841e-06,0.0063980625,-999999999999.0,0.01000543858,193.470332,1.838589,1622987.2,15423.5871,1616906.9,15423.6,1622987.2,3.0714,64.5444664,21061.92285,2,524298,0.003746,0,18,128,16,43796.487,0,32,seconds since 2000-01-01 00:00:00.000,seconds since 2000-01-01 00:00:00.000,degrees_north,degrees_east,m,m,m,m/m,m/m,m/m,m/m,m/m,m/m,m,m,m^2,m^2,m^2,m^2,m^2,m,m,m,1,m,1
91270800041,775215725.984,775215762.984,2024-07-25T09:42:05Z,67.04917937,-50.4276569,133.5571,0.36892,0.35777,0.00544453587,0.00017631586,0.00017629033,0.00376621473,-999999999999.0,0.01417960751,236.710335,1.745382,1664028.2,12269.6972,1635410.5,12269.7,1664028.2,2.2145,264.4974134,-25416.88281,2,524298,0.017198,0,18,434,16,43796.487,0,29,seconds since 2000-01-01 00:00:00.000,seconds since 2000-01-01 00:00:00.000,degrees_north,degrees_east,m,m,m,m/m,m/m,m/m,m/m,m/m,m/m,m,m,m^2,m^2,m^2,m^2,m^2,m,m,m,1,m,1
